class,text
Q,"Comment: no Information given, likely not done"
Q,"Comment: no Information given, likely not done"
Q,"Comment: no Information given, likely not done"
Q,Comment: No protocol
Q,Comment: no protocol available on clincaltrials.gov or Chinese registry of clinical trials (www.chictr.org.cn)
Q,Comment: no protocol available on clincaltrials.gov or Chinese registry of clinical trials (www.chictr.org.cn)
Q,Comment: no protocol available on clinicaltrials.gov
Q,Comment: no protocol available on ClinicalTrials.gov
Q,Comment: no protocol available on clinicaltrials.gov
Q,Comment: no protocol available on clinicaltrials.gov or Indian clinical trials registry (ctri.nic.in)
Q,Comment: no protocol available on clinicaltrials.gov or Japanese registry of clinical trials (rctportal.niph.go.jp)
Q,Comment: no protocol available on www.clinicaltrials.gov or Chinese registry of clinical trials (www.chictr.org.cn)
Q,Comment: no protocol available or found on ClinicalTrials.gov or Australian clinical trials registry (www.anzctr.org.au/)
Q,Comment: no protocol identified. All prespecified outcomes from methods appear in results
Q,Comment: no protocol identified. All prespecified outcomes from methods appear in results.
Q,Comment: no protocol identified. All prespecified outcomes from methods appear in results.
Q,Comment: no protocol identified. All prespecified outcomes from methods appear in results.
Q,Comment: no protocol identified. All prespecified outcomes from methods appear in results.
Q,Comment: no protocol identified. All prespecified outcomes from methods appear in results.
Q,Comment: no protocol identified. All prespecified outcomes from methods appear in results.
Q,Comment: no protocol identified. All prespecified outcomes from methods appear in results.
Q,Comment: no protocol identified. All prespecified outcomes from methods appear in results.
Q,Comment: no protocol identified. All prespecified outcomes from methods appear in results.
Q,Comment: no protocol identified. All prespecified outcomes from methods appear in results.
Q,Comment: no protocol identified. All prespecified outcomes from methods appear in results.
Q,Comment: no protocol identified. All prespecified outcomes from methods appear in results.
Q,Comment: no protocol identified. All prespecified outcomes from methods appear in results.
Q,Comment: no protocol identified. All prespecified outcomes from methods appear in results.
Q,Comment: no protocol identified. All prespecified outcomes from methods appear in results.
Q,Comment: no protocol identified. All prespecified outcomes from methods appear in results.
Q,Comment: no protocol identified. All prespecified outcomes from methods appear in results.
Q,Comment: no protocol identified. All prespecified outcomes from methods appear in results.
Q,Comment: no protocol identified. All prespecified outcomes from methods appear in results.
Q,Comment: no protocol identified. All prespecified outcomes from methods appear in results.
Q,Comment: no protocol identified. All prespecified outcomes from methods appear in results.
Q,Comment: no protocol identified. All prespecified outcomes from methods appear in results.
Q,Comment: no protocol identified. All prespecified outcomes from methods appear in results.
Q,Comment: no protocol identified. All prespecified outcomes from methods appear in results.
Q,Comment: no protocol identified. All prespecified outcomes from methods appear in results.
Q,Comment: no protocol identified. All prespecified outcomes from methods appear in results.
Q,Comment: no protocol identified. All prespecified outcomes from methods appear in results.
Q,Comment: no protocol identified. All prespecified outcomes from methods appear in results.
Q,Comment: no protocol identified. All prespecified outcomes from methods appear in results.
Q,Comment: no protocol identified. All prespecified outcomes from methods appear in results.
Q,Comment: no protocol identified. All prespecified outcomes from methods appear in results.
Q,Comment: no protocol identified. All prespecified outcomes from methods appear in results.
Q,Comment: no protocol identified. All prespecified outcomes from methods appear in results.
Q,Comment: no protocol identified. All prespecified outcomes from methods appear in results.
Q,Comment: no protocol identified. All prespecified outcomes from methods appear in results.
Q,Comment: no protocol identified. All prespecified outcomes from methods appear in results.
Q,Comment: no protocol identified. All prespecified outcomes from methods appear in results.
Q,Comment: no protocol identified. All prespecified outcomes from methods appear in results.
Q,Comment: no protocol identified. All prespecified outcomes from methods appear in results.
Q,Comment: no protocol identified. All prespecified outcomes from methods appear in results.
Q,Comment: No protocol so unknown if there is selective reporting
P,Comment: No protocol. Author suggests all outcomes reported
P,Comment: No selective reporting
P,Comment: No selective reporting
P,Comment: No selective reporting
Q,"Comment: no study protocol available; all outcomes specified in the methods section were reported; however, the methods did not give full details of the way all outcomes were to be measured and assessed; some surgical outcomes were not explicitly mentioned a priori; subgroups of weight loss by starting BMI were reported but not mentioned a priori"
P,"Comment: Not able to find protocol, but compared with methods section, all 
outcomes reported"
Q,Comment: not all exact numbers in intention-to treat analysis were reported
Q,Comment: not clear if all a priori outcomes were reported on
Q,Comment: Not described
Q,Comment: not discussed in report
P,"Comment: Only 1 outcome on the protocol, HTQ"
P,Comment: outcome reported in prespecified way
P,Comment: outcomes described in the methods section matched those reported in the results section Unable to obtain trial protocol
Q,Comment: outcomes extensively reported in the GlaxoSmithKline clinical trial registry
Q,Comment: outcomes listed in methods section all reported in results but no way to check if all results reported in protocol are reported in paper
P,Comment: Outcomes reported in methods and in online trial protocol are reported in results
P,Comment: Outcomes reported in methods reported in results
P,Comment: Outcomes reported in methods reported in results
Q,"Comment: outcomes were assessed at 1, 3,6, 12, 24 and 36 months but only reportedyearlyDuration of anaesthesia and length of staywere recorded but not reportedMinor complications were reported narra-tively only, not separately by interventiongroup: Quote from publication: “...minorcomplications such as acid regurgitation,heartburn and vomiting were present in ap-proximately 20% of LSG group patientsduring the first six post-operative monthsand, in most cases, were not severe”"
Q,"Comment: pilot study with minimal reporting of outcomes, unclear whether other outcomes were captured"
P,"Comment: pre-defined, or clinically relevant and reasonably expected outcomes were reported."
P,"Comment: predefined, or clinically relevant and reasonably expected outcomes are reported on."
P,"Comment: predefined, or clinically relevant and reasonably expected outcomes were reported"
N,"Comment: predefined, or clinically relevant and reasonably expected outcomes were reported."
P,"Comment: predefined, or clinically relevant and reasonably expected outcomes were reported."
P,"Comment: predefined, or clinically relevant and reasonably expected outcomes were reported."
P,"Comment: predefined, or clinically relevant and reasonably expected outcomes were reported."
P,"Comment: predefined, or clinically relevant and reasonably expected outcomes were reported."
P,"Comment: predefined, or clinically relevant and reasonably expected outcomes were reported."
P,"Comment: predefined, or clinically relevant and reasonably expected outcomes were reported."
P,Comment: prespecified outcomes were reported appropriately
Q,Comment: primary outcome changed to the number of 'active implants' resulting in less patients receiving the best treatment
P,Comment: Protocol not available but all measures stated in methods were reported
P,Comment: Protocol not published but trialregistered prospectively on clinicaltrials.gov and all prespecified outcomes reported
P,Comment: Protocol not published but trialregistered prospectively on clinicaltrials.gov and all prespecified outcomes reported
Q,Comment: Protocol was available and outcomes were reported. Outcome out-lined in the methods were reported in the results section. Adverse events werenot reported
P,Comment: protocol was available; all outcomes specified in the protocol were reported.
Q,Comment: Protocol was not available all outcomes referred to within themethods were reported. Adverse events were not reported
Q,Comment: Protocol was not available all outcomes referred to within themethods were reported. Adverse events were not reported
Q,Comment: Protocol was not available all outcomes referred to within themethods were reported. Adverse events were not reported
Q,Comment: Protocol was not available but outcomes in methods and resultsare similar. Did not report birth rate
Q,"Comment: Protocol was not available. Incomplete data reportingQuote: “Analysis of the pain scores and of the success rates of the two treat-ment modalities will be discussed in our second paper comparing the effec-tiveness of medical versus surgical treatment”. Not published (Aug, 2013). Ad-verse events were not reported"
P,"Comment: Published report contains all expected outcomes, including thosethat were prespecified"
P,"Comment: Published report contains all expected outcomes, including thosethat were prespecified"
P,"Comment: Published report contains all expected outcomes, including thosethat were prespecified"
N,"Comment: RCT protocol available, but no report of the HRQoL outcomes that were pre-specified in the protocol available."
N,Comment: reported primary and secondary outcomes were different from those stipulated in the protocol (clinicaltrials.gov NCT01913990)
Q,"Comment: reports data on outcomes listed in methods, but study protocol not available, Only reports mean change and range, not standard deviations"
Q,"Comment: results for outcomes pre-specified in the protocol have been reported. The only measure pre-specified that results were not provided for was an additional measure of quality of life, BAROS QoL, and the authors explained in their answers to our request for clarifications that data were not provided for this as not all study centres delivered the results. BAROS QoL data are provided in a conference abstract for a small number of patients only"
Q,"Comment: results were reported for all outcomes mentioned in the methods, protocol not available"
Q,Comment: results were reported for all outcomes mentioned in the methods; a study protocol with a priori definitions would help to clarify risk of reporting bias
Q,Comment: results were reported for all outcomes mentioned in the methods; a study protocol with a priori definitions would help to clarify risk of reporting bias
Q,Comment: results were reported for all outcomes mentioned in the methods. A number of comorbidities were not defined or had threshold values which might be arbitrary
N,"Comment: secondary outcomes (depression and adverse effects) not reported after receipt of treatment: depression reported at baseline, but unknown if recorded latterly, as appears to only have been used as a covariate within the authors’ logistic regression analyses Adverse effects not reported despite stating a priori that their occurrence would be recorded"
N,"Comment: side effects were not mentioned as a prespecified outcome and were not adequately reported in the outcomes (“The drugs were tolerated very well by all participants”; “does not cause major side effects”). This comment would suggest that some side effects were noted, but not formally reported. One would expect side effects from clonazepam and should be able to expect that side effects would be more thoroughly reported, as side effects may have unblinded participants"
P,Comment: standard deviations not reported; data by treatment cycle obtained from study authors
N,Comment: states impaired glucose tolerance was an outcome but no data reported
Q,Comment: study protocol not available. Outcomes listed in the methods reported on
N,"Comment: Study report fails to include results for a key outcome that wouldbe expected to have been reported for such a studyBetween-group results were not reported for post-training exercise capacity orfor most physiological outcomes. Primary study outcome(s) were not stated.Instead, the study authors report that certain significant changes (when com-pared with baseline) were detected in the group that trained with NIV only (notthe control group). The only between-groups comparisons reported were fortraining intensity and change in peak exercise tidal volume"
Q,"Comment: the clinical trial protocol is available at ClinicalTrials.gov (Protocol 02484911). Some of the results are posted here. It is clear from the protocol that the outcomes changed during the trial process. Some of the original outcomes that were planned to be reported initially were not reported (e.g. QOL). In addition, the initial plan was not to analyse HEC and MEC populations separately and this change appeared to be made after the trial had started."
Q,Comment: the denominator for reporting of adverse events was unclear.
Q,Comment: the manuscript focuses on weight outcomes; results were reported for all outcomes mentioned in the methods. A study protocol with a priori definitions would help to clarify risk of reporting bias
N,"Comment: The placebo group is listed in the methods, but no data for this group are reported for any time point"
P,Comment: the prespecified outcome measure was reported appropriately
N,Comment: the reported outcome of proportion of participants achieving a 7- day wear time was not mentioned in the methods section. Two outcomes in the secondary reference (exudate handling ability of the dressing and ease of removal) were not reported. Trial protocol not available (email communication with trial sponsor).
Q,Comment: the study authors did not prespecify adverse event as an outcome. The study prespecified pain as an outcome but did not report any statistical data.
Q,Comment: the study authors did not prespecify adverse events as an outcome
Q,Comment: the study authors did not prespecify adverse events as an outcome
Q,Comment: the study authors did not prespecify adverse events as an outcome
Q,Comment: the study authors did not prespecify adverse events as an outcome.
Q,Comment: the study authors did not prespecify adverse events as an outcome.
Q,Comment: the study authors did not report data on adverse effects for the control group.
P,Comment: the study authors reported a priori outcomes. Adverse effects were reported in both groups.
P,Comment: the study authors reported a priori outcomes. Adverse events were clearly reported.
P,"Comment: the study did not state whether all the randomised participants were followed-up and included in the final analysis, hence, we cannot judge if an ITT analysis was conducted."
N,"Comment: the study protocol is available. The primary outcome of diabetes remission has not been reported in the way it was pre-specified. The protocol states that diabetes remission would be assessed in terms of both full and partial remission. In the paper, only “diabetes remission” is reported (unclear if this is full, partial or a composite of both)"
N,"Comment: the study protocol is available. This states that patient self-report measures of health-related quality of life were used in the study, but this outcome has not been reported in this publication"
Q,Comment: the study protocol is not available and the trial authors did not report whether the published reports included all expected outcomes
Q,Comment: the study protocol is not available and the trial authors did not state whether the published reports included all expected outcomes
Q,Comment: the study protocol is not available and the trial authors did not state whether the published reports included all expected outcomes
Q,Comment: the study protocol is not available and trial authors did not report whether the published reports included all expected outcomes
Q,Comment: the study protocol is not available and trial authors did not report whether the published reports included all expected outcomes
Q,Comment: the study protocol is not available and trial authors did not state whether the published reports included all expected outcomes
Q,Comment: the study protocol is not available and trial authors did not state whether the published reports included all expected outcomes
Q,Comment: the study protocol is not available and trial authors did not stated whether the published reports included all expected outcomes
P,Comment: the study protocol was available. Adverse effects were reported in both groups.
P,"Comment: the study protocol was not available, but the important outcome measures stated in the methods section were reported in the results"
P,"Comment: the study protocol was not available, but the important outcome measures stated in the methods section were reported in the results"
P,"Comment: the study protocol was not available, but the important outcome measures stated in the methods section were reported in the results"
P,"Comment: the study protocol was not available, but the important outcome measures stated in the methods section were reported in the results"
P,"Comment: the study protocol was not available, but the important outcome measures stated in the methods section were reported in the results."
P,"Comment: The study protocol was not available, but the important outcome measures stated in the methods section were reported in the results."
P,"Comment: the study protocol was not available, but the important outcome measures stated in the methods section were reported in the results."
P,"Comment: the study protocol was not available, but the important outcome measures stated in the methods section were reported in the results."
P,"Comment: the study protocol was not available, but the important outcome measures stated in the methods section were reported in the results."
P,"Comment: the study protocol was not available, but the important outcome measures stated in the methods section were reported in the results."
P,"Comment: the study protocol was not available, but the important outcome measures stated in the methods section were reported in the results."
P,"Comment: the study protocol was not available, but the important outcome measures stated in the methods section were reported in the results."
P,"Comment: the study protocol was not available, but the important outcome measures stated in the methods section were reported in the results."
P,"Comment: the study protocol was not available, but the important outcome measures stated in the methods section were reported in the results."
P,"Comment: the study protocol was not available, but the important outcome measures stated in the methods section were reported in the results."
P,"Comment: the study protocol was not available, but the important outcome measures stated in the methods section were reported in the results."
P,"Comment: the study protocol was not available, but the important outcome measures stated in the methods section were reported in the results."
P,"Comment: the study protocol was not available, but the important outcome measures stated in the methods section were reported in the results."
P,"Comment: the study protocol was not available, but the important outcome measures stated in the methods section were reported in the results. The trial was registered in a publicly available trials register (ISRCTN06161544)."
P,"Comment: the study protocol was not available, but the important outcome measures stated in the methods section were reported in the results. The trial was registered in a publicly available trials register (ISRCTN06161544)."
P,Comment: the study reported a priori outcomes.
P,Comment: The trial prospectively registered. All pre-stated outcomes reported
N,"Comment: there is considerable scope for selective reporting as some outcomes were reported only at baseline whilst others were reported only post-surgery; also the timing of assessments is unclear in many cases. Overall, many of the measurements stated in the methods appear to be missing from the results. For the patient reported questionnaire, the investigators appear to have chosen specific sets of outcomes to report or exclude The baseline number and % of patients with diabetes was higher in the BPD/DS than RYGB group (29% versus 4%) but this difference was not reported, except indirectly for two diabetes medication subgroups."
Q,Comment: there was no indication that adverse effects were prospectively reported.
Q,Comment: there were no comparative data on adverse events.
N,"Comment: They have not reported the cost of illness or process indicators: 
mean number of visits by home care advisor, visits by psychiatrists, use of 
medication. The protocol mentions primary outcomes as being: 1. carer mental health, 2. carer burden, 3. behaviour problems and activities of daily living 
in elderly people with dementia, 4. costs of illness but in the results section the 
last point is not reported"
P,"Comment: Trial not prospectively registered, but all pre-stated outcomes were reported"
Q,"Comment: Trial not prospectively registered; protocol not available; yet we 
could detect no evidence of selective reporting"
P,Comment: Trial prospectively registered. All pre-stated outcomes reported
Q,Comment: trial protocol not available and paper does not detail outcomes measured in the methods section
N,"Comment: trialists reported that no adverse events occurred, but did not report adverse events assessment in the methods section. Unable to obtain RCT protocol."
Q,"Comment: Tuberculosis cases detected in the control areas were not clearly 
reported."
N,"Comment: VAS scores data were not presented appropriately - graph only showing capsaicin group with no raw data values (i.e. no means, standard deviations or ranges provided). Paper suggested quantitative data would be presented as median and range - unclear why this was as the distribution of the VAS data was not stated (i.e. no mention that it was non-normally distributed)"
P,Comments: The trial presented all planned outcomes whether or not the result was significant. No selective reporting was found to be present
P,Comments: The trial presented planned outcomes whether or not the result was significant. No selective reporting was found to be present
Q,"Common outcomes reported, however no protocol published"
N,Continuous data not presented by dose.
Q,Converted procedures not analysed; primary and secondary outcomes predefined
Q,"Criterion instruments were completed at six-month intervals - however, only results by the full two years are available"
N,CRP levels only reported as baseline level. Febrile or diarrhoeic episodes not reported.
P,Data available on all prespecified outcomes
P,Data available on all prespecified outcomes
P,Data available on all prespecified outcomes
P,Data available on all prespecified outcomes
P,Data available on all prespecified outcomes
P,Data available on all prespecified outcomes
P,Data available on all prespecified outcomes
P,Data available on all prespecified outcomes
Q,"Data collected at for multiple outcomes at multiple point (3, 6, 9, 12 months). The data are no longer available, which makes evaluation of reporting bias difficult. Unable to find a protocol for this study published prior to it being conducted, so unable to compare the outcomes reported with those planned to be measured at the outset"
N,"Data converted into a dichotomous manner. 1 measuring instrument used (10 cm VAS). All time points stated to have data collected were reported. Did not record change from baseline. No P values stated, which may indicate an element of under reporting"
N,Data for ABI in the control group were not provided.
P,"Data for all outcomes in the trial registry, NCT00621998, have been reported."
Q,Data for all time points reported
N,Data for anorexia and vomiting collected but not reported
N,"Data for drowsiness and vomiting collected but not reported (stated to be ""rare’'). Data for irritability, pain, redness and induration only reported for moderate/severe category"
N,"Data for drowsiness and vomiting collected but not reported (stated to be ""rare""). Data for irritability, pain, redness and induration only reported for moderate/severe category"
N,Data for drowsiness and vomiting were collected but not reported (stated to be not significantly different between groups)
N,"Data for drowsiness, irritability (restlessness), ""unusual"" crying and ""gastrointestinal symptoms"" collected but not reported"
,Data for irritability collected but not reported
,Data for irritability collected but not reported
,Data for prolonged crying collected but not reported
N,"Data for redness, swelling collected but not reported (stated not to differ in frequency)"
N,"Data for some outcomes stated in the protocol have not been reported (e.g. remission, CGI severity)"
N,Data for the elderly provided only for OS outcome
N,Data for vomiting collected but not reported
,Data for vomiting collected but not reported
,Data for vomiting collected but not reported
N,"Data for vomiting collected but not reported (stated to be ""infrequent"" and ""not significantly different"")"
N,Data grouped into 3 dichotomous outcomes. 1 measurement scale used. All time points stated to have data collected were reported. Did not record change from baseline
Q,Data grouped into two outcomes. 1 measuring instrument used (4-point descriptive scale). All time points stated to have data collected were reported. Did not record change from baseline
N,Data not provided for most major outcomes
N,Data not reported for all prespecified outcomes. DVT mentioned in methods but not reported in results or discussion.
N,"Data not reported for mental state (BPRS total and sub scales), severity of parkinsonian symptoms (SAS)"
N,Data not reported.
P,Data on all planned outcomes reported.
P,Data on all planned outcomes reported.
P,Data on all planned outcomes reported.
P,Data on all planned outcomes reported.
P,Data on all planned outcomes reported.
P,Data on all planned outcomes reported.
N,"Data on all planned outcomes reported. Pre-cross-over data on primary outcome reported, but on some secondary outcomes (implantation rate, mature oocytes, good embryos) only post-cross-over data reported."
P,Data on all planned outcomes were reported.
Q,Data on all the outcomes mentioned in the 'Methods' section of the published papers were reported. We did not retrieve the protocol or raw data of the trial and thus did not identify whether outcomes other than those reported within the published papers were collected but not reported on.
Q,Data on all the outcomes mentioned in the 'Methods' section of the published papers were reported. We did not retrieve the protocol or raw data of the trial and thus did not identify whether outcomes other than those reported within the published papers were collected but not reported on.
Q,Data on all the outcomes mentioned in the 'Methods' section of the published papers were reported. We did not retrieve the protocol or raw data of the trial and thus did not identify whether outcomes other than those reported within the published papers were collected but not reported on.
Q,Data on all the outcomes mentioned in the 'Methods' section of the published papers were reported. We did not retrieve the protocol or raw data of the trial and thus did not identify whether outcomes other than those reported within the published papers were collected but not reported on.
Q,Data on all the outcomes mentioned in the 'Methods' section of the published papers were reported. We did not retrieve the protocol or raw data of the trial and thus did not identify whether outcomes other than those reported within the published papers were collected but not reported on.
N,"Data on anorexia, drowsiness and vomiting were collected but not reported"
N,"Data on blood and urine routine, liver function were missing."
N,Data on global state have not been presented.
N,Data on leaving the study early and response were not reported separately for trifluoperazine and chlorpromazine
N,Data on negative symptoms (SANS) and some adverse effects were not available.
N,Data on some adverse effects were not available. Side effects had to occur in at least 10% to be reported. Important side effects may have been missed by this procedure.
N,"Data on TESS total score, blood glucose, liver function, use of benzodiazepines and other medicines were missing."
Q,"Data presented as incidence of adhesions with CI and adhesion score as means ± SEM. P values reported. No omissions or subsets of data. However, no prepublished protocol identified"
Q,Data presented as medians. 1 measuring instrument used (10 cm VAS). All time points stated to have data collected were reported. Did not record change from baseline
Q,"Data presented as numbers of cases and percentages, as well as graphically. P values stated for significant outcomes. No omission of outcomes and no subsets of data. However, no prepublished protocol identified"
Q,"Data presented as numbers of cases and percentages; no data conversion. P values stated for outcomes. No omission of outcomes and no subsets of data. However, no prepublished protocol for reference purposes"
Q,Data presented as numbers of cases and percentages. P values stated for significant outcomes. No omission of outcomes and no subsets of data. No prepublished protocol identified
N,"Data presented as numbers of cases as well as graphically. P values stated for significant outcomes. No omission of outcomes and no subsets of data. Unclear whether power calculation performed Furthermore, despite 21 participants undergoing adhesiolysis for infertility, no pregnancy outcomes stated It should also be noted that centres other than Sheffield (Li 1994) were randomly assigning participants around the UK for a study of oxidised regenerated cellulose and no treatment in the early 1990s (personal communication, A Watson). However, data have never been published"
Q,"Data presented as scores and graphically presented. P values stated for outcomes. No omission of outcomes and no subsets of data. However, no prepublished protocol identified"
Q,"Data presented graphically and as percentages. P values stated for outcomes. No omission of outcomes and no subsets of data. Although this was an infertility study, no pregnancy outcomes stated"
N,Data presented graphically and without opportunity to calculate mean pain scores and SD. 1 measuring instrument used (20 cm VAS). All time points stated to have data collected were reported. Did not record change from baseline
N,Data presented graphically with no numerical values. 1 measuring instrument used (10 cm VAS). All time points stated to have data collected were reported. Did not record change from baseline. Odds ratio of experiencing pain calculated
N,Data presented in a graphical form only with no numerical values. 1 measuring instrument used (10 cm VAS). All time points stated to have data collected were reported. Did not record change from baseline
Q,Data presented in graphical form for some outcomes. P values stated for significant outcomes. No data subsets reported. No pregnancy outcomes reported despite being an infertility study
Q,"Data reported as incidences and percentages. P values reported only for significant outcomes. No differences identified between methods and reported results. However, no prepublication protocol identified for reference purposes"
Q,"Data reported as incidences and percentages. P values reported only for significant outcomes. No subsets of data. No prepublished protocol identified. mAFS score done, but no standard deviations reported (review authors unable to extract standard deviations from data published in study paper because of the way they had been presented)"
Q,Data reported as mean area ± SEM. P values reported for significant outcomes. No subsets of data. No prepublication protocol for reference purposes
Q,Data reported as numbers in a dichotomous score. P values stated. No conversion or subsets of data. No prepublication protocol for reference purposes
Q,Data reported in incidences/percentages. No range or CI reported. P values reported only for significant results. No conversion of data or subsets
N,Data reported in the paper could not be meta-analysed (median IQR)
N,Data reported on all outcomes specified in methods section except all-cause mortality; discontinuation of therapy due to adverse events was reported incompletely. There was no access to trial protocol/registration to further assess selective reporting.
P,Data reported on all the outcomes prespecified in the methods section
P,Data reported on all the outcomes prespecified in the methods section.
Q,Data reported on outcomes prespecified in the methods section
N,"Data reported only for HAMD and cortisol measures. For PANSS, BDI, BunneyHamburg Global Rating Scale and neurocognitive function tests, it was stated that no significant differences were noted (data not reported)"
Q,"Data were reported adequately and in detail for most outcomes, except for VAS scores, which were not presented Quote: “The VAS scores of pain, tenderness on palpation, and tenderness on percussion in any of the vertical or horizontal directions showed no statistically significant difference between the 2 groups at any of the follow-up sessions (P > .05).” So it was not possible to consider these data for meta-analysis"
P,Data were reported on all outcome measures prespecified in the methods section.
P,Data were skewed in the chloral hydrate group (sleep latency 21.8 ± 17.5 min; and duration of sleep 61 ± 31.2 min).
Q,Details for concomitant medication prescription in each treatment arm not mentioned.
N,"DFS was reported using appropriate statistical technique (HR from Cox model), but OS was reported at five-, 10- and 15-year time points"
P,Did not clearly report any of the primary outcomes of this review
Q,Did not report any of the primary outcomes of this review; only has 6 months' follow-up
N,did not report live birth data
Q,"Did not report morbidity or postoperative/persistent pain. However, reported 'chief complaints' which were not significantly different between the study arms. Also, investigators only included data from women who attended all 3 follow-up visits"
Q,"Did not report on live birth, however, did not intend to report on live birth"
Q,Did not specify exact alcohol outcome measures in the methods
Q,Difficult to assess with the information available
Q,Difficult to assess with the information available
Q,Difficult to assess with the information available.
Q,Difficult to assess with the information given - no access to study protocol and trial was not registered.
Q,Difficult to assess. Not clearly prespecified in text and no protocol seen
N,Do not report all adverse effects. The authors do not report the mean dosages/ number of injections needed.
P,Does not appear so.
P,Does not appear so.
Q,Does not appear so.
P,Does not appear to be selective reporting.
P,Does not appear to:
Q,Does not clearly specify a primary outcome. Adverse events not reported clearly across both groups.
N,Does not report all data for injuries or HOME scores.
N,Does not report all outcomes.
N,Dyspepsia symptoms data obtained but not reported (only that upper abdominal pain was significantly less (P < 0.05) in group B)
N,Dyspepsia symptoms obtained but not reported
N,Dyspepsia symptoms obtained but not reported
N,"Early data not reported,"
Q,ECG changes not reported.
N,"Efficacy data (PANSS, SANS) have been presented only as median change. No data on extrapyramidal side effects and cardiac effects were provided."
N,"Efficacy data (PANSS) were presented only as percentage change, without indications of standard deviations, standard errors, P values or ranges. Only interim data after half of the participants had been recruited have been presented."
N,Endoscopy performed if symptoms recurred but this data not given
N,Endpoint scores at 1 hour are discordant between text (p.32-33) and Table 2 (p.35).
Q,"ESRS and parkinsonism reported only as t values, degree of freedom and P values"
N,EuroQuol and Hamilton depression score not reported
P,Evidence for selective reporting was not found.
P,Evidence for selective reporting was not found.
P,Evidence for selective reporting was not found.
P,Evidence for selective reporting was not found.
P,Evidence of selective reporting was no found.
P,Evidence of selective reporting was not clear.
P,Evidence of selective reporting was not found.
P,Evidence of selective reporting was not found.
P,Evidence of selective reporting was not found.
P,Evidence of selective reporting was not found.
P,Evidence of selective reporting was not found.
P,Evidence of selective reporting was not found.
P,Evidence of selective reporting was not found.
P,Evidence of selective reporting was not found.
P,Evidence of selective reporting was not found.
P,Evidence of selective reporting was not found.
P,Evidence of selective reporting was not found.
P,Evidence of selective reporting was not found.
P,Evidence of selective reporting was not found.
P,Evidence of selective reporting was not found.
P,Evidence of selective reporting was not found.
P,Evidence of selective reporting was not found.
N,Exacerbations were not reported in either of the published reports. Other outcomes were well reported at each of the stated time points.
P,Expected aspects were reported
P,Expected outcomes reported in introduction correspond to the ones mentioned in the method section.
N,Expected outcomes were not presented clearly
P,Expected outcomes were reported
P,Expected outcomes were reported
N,Extrapyramidal symptoms scale (adverse events) listed as an outcome but no data reported.
Q,Failed to report pain or adverse effects
Q,Failed to report pain or adverse effects
Q,Failed to report pain or adverse effects
Q,Failed to report pain or adverse effects
Q,Failed to report pain or adverse effects
N,"Fetal growth as outcome in trial registration, only baseline data reported."
P,Few relevant outcome measures; all reported
N,"Figure 1: only absolute number is reported, no information available on the 
denominator for the study period."
N,Follow-up: 73% (n = 254). Not all participants completed rating scales. ITT used
N,"For 5-year follow-up, only participants with strictly unilateral osteoarthritis were analysed"
Q,"For beverage consumption outcomes only beta coefficients from the regression analyses are reported numerically, pre- and post-intervention means are presented only graphically. For weight perception outcomes, only the non-significance of changes is reported, without any more specific data. For beverage consumption outcomes only aggregate data for beverage groups are reported, which is explained by the study authors as follows: Quote: ""A fourth limitation of the present study concerns multiplicity of testing. Because there were many beverage and snack options available and all children were not expected to make changes in their purchasing behavior for all categories, we needed to examine each group of items separately. We did cluster the individual items into subgroups to minimize the problem of multiple tests, but the risk of Type I error remains"""
N,"For CGI, BPRS, and NOSIE, there were no data for the first cross-over phase; no SD was given."
Q,"For chocolate and plain milk selection, only numerical data are reported; temporal trends can therefore be assessed only for Power Plate selection, which is only an indirect measure for chocolate and plain milk selection. Apart fromthis, there is no indication that outcomes were reported selectively. Outcome data on all food and beverage items targeted by the intervention, and mentioned in the Methods section, are reported"
N,For efficacy outcomes there was no standard deviation or standard error indicated which had to be back calculated. Only adverse events with an incidence of more than 5% were reported. This procedure may have missed important adverse events.
N,"For many of the outcome scales, only items that had a significant difference between experimental and control groups were reported"
N,"For some metabolic parameters, no data were available."
Q,"For SSB and fruit juice consumption the study's published report only states that there were no significant effects, and does not provide pre- and post-intervention means"
N,"For the 'additional variable' to this study, no data were reported for the placebo group regarding numbers of participants who experienced 'extrapyramidal reactions', only data for the active drug groups were presented. No statistical data reported."
N,"For visual acuity, trial report states that outcome was analysed but only reports that result was not significant"
P,"From the study report, it appears that all the prespecified out-come measures have been reported. Authors report protocol onclinicaltrials.gov"
P,"From the study report, it appears that all the prespecified out-come measures have been reported. Authors report protocol onclinicaltrials.gov"
P,Full results for all foods and beverages sold in the intervention stores are reported
N,"Function reported (ODI), not pain, Tables 2 and 6"
Q,"Further, multiple methods could be used for the outcome of change in paracetamol level over time. They did not report if this resulted in any clinically relevant difference; for example, in the number requiring treatment with IV acetylcysteine or clinical outcome."
N,Given outcome (pregnancy) not stated in Methods section
Q,"Given there was no prior published protocol, we cannot determine if other outcomes were measured and then not reported"
N,H2RA given until ulcers healed but these data were not given
Q,Had intended to report AUDIT at all time points but do not. They explain that this is because of overlaps in reporting due to time frame component of AUDIT. Therefore alcohol frequency and binge frequency responses from interviews are reported instead
P,"HADS was not reported in results but was included in the secondary outcomes measures in the study methodology. This was unlikely to have an impact on the overall study outcome as this was not a key measure of depression and all other commonly used scales such as MADRS, HAM-D and CGI are reported. Protocol not reviewed."
